"requestid"|"requesttyp"|"requestdat"|"comments"|"usertype"|"near_inter"|"near_str"|"strsegid"|"additional_comments"|"sna_name"|"srvy_address"|"geo_address"|"lat"|"long"|"geo_address_type"|"geo_accuracy"
924|"Speeding"|"08/02/2018"|"From 7:30am - 8:10am M-F school days, 19 Metro busses travel Stettinius. Speed bumps have not slowed most."|"drives"|"STETTINIUS AV & ERIE AV"|"Stettinius Av"|"4075851036940759231247"|""|"Hyde Park"|"STETTINIUS AV & ERIE AV, Cincinnati, OH, USA"|"STETTINIUS AV & ERIE AV, Cincinnati, OH, USA"|39.157716|-84.389612|"locality,political"|"locality"
9268|"Speeding"|"28/03/2018"|"there are no sidewalks on W. Seymour and people speed excessively on this straight away, also pulling out of your driveway can be a challenge because one second no one is coming and the next, ooops there is someone on your tail"|"walks"|"MIAMI AV & MT HOPE RD"|"HARVEY AV"|"3381890266533819032799"|""|"Carthage"|"MIAMI AV & MT HOPE RD, Cincinnati, OH, USA"|"MIAMI AV & MT HOPE RD, Cincinnati, OH, USA"|39.199763|-84.362163|"locality,political"|"locality"
9275|"Speeding"|"28/03/2018"|"Excessive high speed thru traffic - Langdon Farm International Raceway."|"travels (other)"|"BAUGHMAN RD & OXFORD RD"|"FOREST AV"|"3398636478033988464615"|""|"Pleasant Ridge"|"BAUGHMAN RD & OXFORD RD, Cincinnati, OH, USA"|"BAUGHMAN RD & OXFORD RD, Cincinnati, OH, USA"|39.09386|-84.388011|"locality,political"|"locality"
9278|"Speeding"|"28/03/2018"|""|"walks"|"ASPEN VIEW CT & TWIN LAKES CT"|"E 4TH ST"|"3327369698833575917023"|""|"Pleasant Ridge"|"ASPEN VIEW CT & TWIN LAKES CT, Cincinnati, OH, USA"|"ASPEN VIEW CT & TWIN LAKES CT, Cincinnati, OH, USA"|39.207107|-84.671549|"locality,political"|"locality"
9279|"Speeding"|"28/03/2018"|"Excessive speeding up and down Isabella at all hours of day. Dangerous. Speed limit is 30- speeds average way above 30 MPH. Spped bumps would go a long way here."|"walks"|"TWIN LAKES CT & ASPEN VIEW CT"|"SETTLE RD"|"4743562273547435682843"|""|"Oakley"|"TWIN LAKES CT & ASPEN VIEW CT, Cincinnati, OH, USA"|"TWIN LAKES CT & ASPEN VIEW CT, Cincinnati, OH, USA"|39.207107|-84.671549|"locality,political"|"locality"
9281|"Speeding"|"28/03/2018"|"Losantiville Ave is 35 inside Cincinnati but this portion has a much higher average speed.  I have also witness cars going left of center to pass another (double yellow line).  Gulf Manor has lowered Losantiville to 25mph.  Cincinnati should do same."|"walks"|"OHIO AV & WAKEFIELD ST"|"DANA AV CONN"|"3686824378536870344194"|"Agree"|"Pleasant Ridge"|"OHIO AV & WAKEFIELD ST, Cincinnati, OH, USA"|"OHIO AV & WAKEFIELD ST, Cincinnati, OH, USA"|39.124544|-84.516359|"locality,political"|"locality"
9282|"Speeding"|"28/03/2018"|"A stop sign on Losantiville Ave is needed here.  This would slow traffic as they have an unrestricted passage from Montgomery to Cedarbrook without stopping.  This allows too much speed to be gained."|"walks"|"DICK RD & LEES CREEK RD"|"BUTLER WARREN RD"|"GJ2854159570GJ2855559904"|"Agree.  People drive way too fast.  Something needs to be done to pull back on the reigns."|"Pleasant Ridge"|"DICK RD & LEES CREEK RD, Cincinnati, OH, USA"|"DICK RD & LEES CREEK RD, Cincinnati, OH, USA"|39.147915|-84.506137|"locality,political"|"locality"
9297|"Speeding"|"29/03/2018"|"Lots of speeding up & down this street; SUV's tend to take up 2 lanes (maybe parking on only one side to make sure that SUV drivers have enough room for their huge vehicles)"|"drives"|"LITTLEFIELD LN & TREETOP LN"|"WAYCROSS RD"|"3510106361535113424056"|""|"Madisonville"|"LITTLEFIELD LN & TREETOP LN, Cincinnati, OH, USA"|"LITTLEFIELD LN & TREETOP LN, Cincinnati, OH, USA"|39.251827|-84.68103|"locality,political"|"locality"
9298|"Speeding"|"29/03/2018"|"2 way stop on Richwood; People speed going 50+ over hill. Busy neighborhood with over 20 kids walking to/from Kilgor. Recommend implementing 4 way stop sign."|"walks"|"TREETOP LN & LITTLEFIELD LN"|"ERIE AV"|"4076281119040766351138"|"yes, add a stop sign and speed bumps"|"Mt. Lookout"|"TREETOP LN & LITTLEFIELD LN, Cincinnati, OH, USA"|"TREETOP LN & LITTLEFIELD LN, Cincinnati, OH, USA"|39.251827|-84.68103|"locality,political"|"locality"
93|"Speeding"|"07/02/2018"|"There is a bus stop here, close to the library, and it is a walkable area. So many people are close to getting hit here it is honestly frightening. I am afraid to walk with my kids here."|"walks"|"MONTGOMERY RD & GRAND VISTA AV"|"Montgomery Rd"|"4283427717342842347717"|"I agree.  The speed limit for Montgomery from the P.R. business district to Orchard/Robison (and maybe to Silverton) should be reduced to 25 m.p.h., with an overhead sign and flashing yellow light identifying the reduced speed limit for w-bound Mont."|"Pleasant Ridge"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|39.143837|-84.470086|"locality,political"|"locality"
93|"Speeding"|"07/02/2018"|"There is a bus stop here, close to the library, and it is a walkable area. So many people are close to getting hit here it is honestly frightening. I am afraid to walk with my kids here."|"walks"|"MONTGOMERY RD & GRAND VISTA AV"|"Montgomery Rd"|"4283427717342842347717"|"I agree."|"Pleasant Ridge"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|39.143837|-84.470086|"locality,political"|"locality"
93|"Speeding"|"07/02/2018"|"There is a bus stop here, close to the library, and it is a walkable area. So many people are close to getting hit here it is honestly frightening. I am afraid to walk with my kids here."|"walks"|"MONTGOMERY RD & GRAND VISTA AV"|"Montgomery Rd"|"4283427717342842347717"|"I agree!"|"Pleasant Ridge"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|39.143837|-84.470086|"locality,political"|"locality"
93|"Speeding"|"07/02/2018"|"There is a bus stop here, close to the library, and it is a walkable area. So many people are close to getting hit here it is honestly frightening. I am afraid to walk with my kids here."|"walks"|"MONTGOMERY RD & GRAND VISTA AV"|"Montgomery Rd"|"4283427717342842347717"|"agree"|"Pleasant Ridge"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|39.143837|-84.470086|"locality,political"|"locality"
93|"Speeding"|"07/02/2018"|"There is a bus stop here, close to the library, and it is a walkable area. So many people are close to getting hit here it is honestly frightening. I am afraid to walk with my kids here."|"walks"|"MONTGOMERY RD & GRAND VISTA AV"|"Montgomery Rd"|"4283427717342842347717"|"Agree-- cars drive way too fast here. I use the bus stop on either side here and also regularly need to get from one side to the other to get to the library and nearby businesses. Anti-speeding measures a must; crosswalk would be great."|"Pleasant Ridge"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|39.143837|-84.470086|"locality,political"|"locality"
93|"Speeding"|"07/02/2018"|"There is a bus stop here, close to the library, and it is a walkable area. So many people are close to getting hit here it is honestly frightening. I am afraid to walk with my kids here."|"walks"|"MONTGOMERY RD & GRAND VISTA AV"|"Montgomery Rd"|"4283427717342842347717"|"i agree"|"Pleasant Ridge"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|"MONTGOMERY RD & GRAND VISTA AV, Cincinnati, OH, USA"|39.143837|-84.470086|"locality,political"|"locality"
9313|"Speeding"|"29/03/2018"|"Drivers use Evanswood as a cut through, and they speed down Evanswood from Cornell."|"walks"|"COLERAIN RD & E MIAMI RIVER RD"|"ERIE AV"|"4077353103040778080948"|"Parking cannot be allowed on both sides of street. School bus cannot clear parked cars when there is parking on both sides of street."|"Clifton"|"COLERAIN RD & E MIAMI RIVER RD, Cincinnati, OH, USA"|"COLERAIN RD & E MIAMI RIVER RD, Cincinnati, OH, USA"|39.133547|-84.535955|"locality,political"|"locality"
9333|"Speeding"|"30/03/2018"|"The sidewalk is narrow, there is no separation to the street. Add speed bumps to slow traffic, this is not a through road"|"walks"|"SCULL RD & E MIAMI RIVER RD"|"GIVEN RD"|"5481665507454817766204"|"agree"|"Hyde Park"|"SCULL RD & E MIAMI RIVER RD, Cincinnati, OH, USA"|"SCULL RD & E MIAMI RIVER RD, Cincinnati, OH, USA"|39.257659|-84.644063|"locality,political"|"locality"
934|"Speeding"|"08/02/2018"|"City has erected chevrons - & reerected them - & plan to grade part of road to reduce accidents due to cars speeding & failing to negotiate bend in road. No regard for speed limit here. Unsafe Area to walk!"|"walks"|"KIPLINGTON DR & W NORTH BEND RD"|"W North Bend Rd"|"2803077274727934393375"|"We have incurred around $45,000 in property damage due to cars traveling at a high rate of speed not negotiating the curve in the road, jumping the curb and crashing into our entry wall (destroyed 3 times) and a house.  Very dangerous to pedestrians."|"College Hill"|"KIPLINGTON DR & W NORTH BEND RD, Cincinnati, OH, USA"|"KIPLINGTON DR & W NORTH BEND RD, Cincinnati, OH, USA"|39.164493|-84.605982|"locality,political"|"locality"
935|"Speeding"|"08/02/2018"|"There is a real issue of speeding and tailgating along Delta. The center turn lane also poses a hazard due to drivers being impatient when a car is turning right and passing at full speed in the center lane."|"drives"|"SPENCERHILL LN & DELTA AV"|"Delta Av"|"4230146633842308196811"|""|"Mt. Lookout"|"SPENCERHILL LN & DELTA AV, Cincinnati, OH, USA"|"SPENCERHILL LN & DELTA AV, Cincinnati, OH, USA"|39.116248|-84.440423|"locality,political"|"locality"
9362|"Speeding"|"29/03/2018"|""|"walks"|"THOMPSON RD & ALTHAUS RD"|"LAUREL AV"|"6110293521561107554887"|""|"Oakley"|"THOMPSON RD & ALTHAUS RD, Cincinnati, OH, USA"|"THOMPSON RD & ALTHAUS RD, Cincinnati, OH, USA"|39.216767|-84.677028|"locality,political"|"locality"
940|"Speeding"|"08/02/2018"|"cars speed though here- makes turning onto Hillside dangerous."|"drives"|"HILLSIDE AV & GRASSDALE LN"|"Hillside Av"|"1528713163515288341362"|""|"Sayler Park"|"HILLSIDE AV & GRASSDALE LN, Cincinnati, OH, USA"|"HILLSIDE AV & GRASSDALE LN, Cincinnati, OH, USA"|39.0784|-84.623391|"locality,political"|"locality"
944|"Speeding"|"08/02/2018"|"It is amazing how fast vehicles are willing to travel in this area...45+ mph.  A crash would be fatal to a pedestrian or bicyclist."|"bikes"|"BELSAW PL & CLIFTON AV"|"Clifton Av"|"3276238629632762736606"|"Absolutely.  Hard to cross the street with cars speeding by."|"Clifton"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|39.153802|-84.518806|"locality,political"|"locality"
944|"Speeding"|"08/02/2018"|"It is amazing how fast vehicles are willing to travel in this area...45+ mph.  A crash would be fatal to a pedestrian or bicyclist."|"bikes"|"BELSAW PL & CLIFTON AV"|"Clifton Av"|"3276238629632762736606"|"I agree! If you DO drive the speed limit, cars behind you get completely agitated, honk their horns, come right up behind you, or even pass you in a very unsafe manner. RIDICULOUS and there is NO ENFORCEMENT of the speed LIMITS"|"Clifton"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|39.153802|-84.518806|"locality,political"|"locality"
944|"Speeding"|"08/02/2018"|"It is amazing how fast vehicles are willing to travel in this area...45+ mph.  A crash would be fatal to a pedestrian or bicyclist."|"bikes"|"BELSAW PL & CLIFTON AV"|"Clifton Av"|"3276238629632762736606"|"+1"|"Clifton"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|39.153802|-84.518806|"locality,political"|"locality"
944|"Speeding"|"08/02/2018"|"It is amazing how fast vehicles are willing to travel in this area...45+ mph.  A crash would be fatal to a pedestrian or bicyclist."|"bikes"|"BELSAW PL & CLIFTON AV"|"Clifton Av"|"3276238629632762736606"|"Ludlow to Spring Grove is a speedway!!"|"Clifton"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|39.153802|-84.518806|"locality,political"|"locality"
944|"Speeding"|"08/02/2018"|"It is amazing how fast vehicles are willing to travel in this area...45+ mph.  A crash would be fatal to a pedestrian or bicyclist."|"bikes"|"BELSAW PL & CLIFTON AV"|"Clifton Av"|"3276238629632762736606"|"AGREE!!!"|"Clifton"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|39.153802|-84.518806|"locality,political"|"locality"
944|"Speeding"|"08/02/2018"|"It is amazing how fast vehicles are willing to travel in this area...45+ mph.  A crash would be fatal to a pedestrian or bicyclist."|"bikes"|"BELSAW PL & CLIFTON AV"|"Clifton Av"|"3276238629632762736606"|"I agree."|"Clifton"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|39.153802|-84.518806|"locality,political"|"locality"
944|"Speeding"|"08/02/2018"|"It is amazing how fast vehicles are willing to travel in this area...45+ mph.  A crash would be fatal to a pedestrian or bicyclist."|"bikes"|"BELSAW PL & CLIFTON AV"|"Clifton Av"|"3276238629632762736606"|"I agree.  Speeding is frequent on this stretch of road."|"Clifton"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|"BELSAW PL & CLIFTON AV, Cincinnati, OH, USA"|39.153802|-84.518806|"locality,political"|"locality"
959|"Speeding"|"08/02/2018"|"Lots of speeding on Clifton Avenue."|"walks"|"GREENDALE AV & CLIFTON AV"|"Clifton Av"|"3276180572932762386296"|"I agree. Commuters to UC/Hospitals, etc. treat Clifton Ave as if it is a highway. It is part of a neighborhood, with SCHOOLCHILDREN walking every morning. The school speed limits are completely ignored - never any police around to promote compliance"|"Clifton"|"GREENDALE AV & CLIFTON AV, Cincinnati, OH, USA"|"GREENDALE AV & CLIFTON AV, Cincinnati, OH, USA"|39.155245|-84.517917|"locality,political"|"locality"
959|"Speeding"|"08/02/2018"|"Lots of speeding on Clifton Avenue."|"walks"|"GREENDALE AV & CLIFTON AV"|"Clifton Av"|"3276180572932762386296"|"Agree. Heavy traffic, needs ~calming~ especially when CAN School is fully implemented."|"Clifton"|"GREENDALE AV & CLIFTON AV, Cincinnati, OH, USA"|"GREENDALE AV & CLIFTON AV, Cincinnati, OH, USA"|39.155245|-84.517917|"locality,political"|"locality"
959|"Speeding"|"08/02/2018"|"Lots of speeding on Clifton Avenue."|"walks"|"GREENDALE AV & CLIFTON AV"|"Clifton Av"|"3276180572932762386296"|"I agree"|"Clifton"|"GREENDALE AV & CLIFTON AV, Cincinnati, OH, USA"|"GREENDALE AV & CLIFTON AV, Cincinnati, OH, USA"|39.155245|-84.517917|"locality,political"|"locality"
959|"Speeding"|"08/02/2018"|"Lots of speeding on Clifton Avenue."|"walks"|"GREENDALE AV & CLIFTON AV"|"Clifton Av"|"3276180572932762386296"|"I agree!!"|"Clifton"|"GREENDALE AV & CLIFTON AV, Cincinnati, OH, USA"|"GREENDALE AV & CLIFTON AV, Cincinnati, OH, USA"|39.155245|-84.517917|"locality,political"|"locality"
959|"Speeding"|"08/02/2018"|"Lots of speeding on Clifton Avenue."|"walks"|"GREENDALE AV & CLIFTON AV"|"Clifton Av"|"3276180572932762386296"|"I agree."|"Clifton"|"GREENDALE AV & CLIFTON AV, Cincinnati, OH, USA"|"GREENDALE AV & CLIFTON AV, Cincinnati, OH, USA"|39.155245|-84.517917|"locality,political"|"locality"
960|"Speeding"|"08/02/2018"|"Cars fly through here. There are two lights very close together. I've seen quite a few cars go through one or both red lights at high speeds."|"walks"|"GLENMARY AV & LORAINE AV"|"Clifton Av"|"3275946356032759563671"|"Two lights so close together make it easier for inattentive drivers to run one of these."|"Clifton"|"GLENMARY AV & LORAINE AV, Cincinnati, OH, USA"|"GLENMARY AV & LORAINE AV, Cincinnati, OH, USA"|39.145362|-84.518987|"locality,political"|"locality"
960|"Speeding"|"08/02/2018"|"Cars fly through here. There are two lights very close together. I've seen quite a few cars go through one or both red lights at high speeds."|"walks"|"GLENMARY AV & LORAINE AV"|"Clifton Av"|"3275946356032759563671"|"When will the curb be reconfigured at the corner of Glenmary and Clifton.  Work was done last spring and there has been no follow up.  A few years ago a  pedestrian was struck at this intersection and later succumbed to his injuries."|"Clifton"|"GLENMARY AV & LORAINE AV, Cincinnati, OH, USA"|"GLENMARY AV & LORAINE AV, Cincinnati, OH, USA"|39.145362|-84.518987|"locality,political"|"locality"
960|"Speeding"|"08/02/2018"|"Cars fly through here. There are two lights very close together. I've seen quite a few cars go through one or both red lights at high speeds."|"walks"|"GLENMARY AV & LORAINE AV"|"Clifton Av"|"3275946356032759563671"|"Drivers run 1 or both of these lights @ high speed EVERY DAY. I'd suggest a police car parked nearby."|"Clifton"|"GLENMARY AV & LORAINE AV, Cincinnati, OH, USA"|"GLENMARY AV & LORAINE AV, Cincinnati, OH, USA"|39.145362|-84.518987|"locality,political"|"locality"
961|"Speeding"|"08/02/2018"|"Folks just travel way too fast on this road. They are very aggressive if you try to follow the speed limit."|"drives"|"PARADROME ST & MARTIN DR"|"Columbia Pkwy"|"3352575929037153283283"|""|"Walnut Hills"|"PARADROME ST & MARTIN DR, Cincinnati, OH, USA"|"PARADROME ST & MARTIN DR, Cincinnati, OH, USA"|39.108078|-84.493607|"locality,political"|"locality"
962|"Speeding"|"08/02/2018"|"As narrow as this street is I'm surprised no one has been hit by a speeding car on this street (that I know of)"|"walks"|"GLENMARY AV & BROOKLINE AV"|"Loraine Av"|"3275946356032768033517"|""|"Clifton"|"GLENMARY AV & BROOKLINE AV, Cincinnati, OH, USA"|"GLENMARY AV & BROOKLINE AV, Cincinnati, OH, USA"|39.145666|-84.518958|"locality,political"|"locality"
965|"Speeding"|"08/02/2018"|"Wooster Road is a drag strip, with cars using the center turn lane to pass other vehicles!  As someone who lives in the area, I know of instances where there has been accidents due to this and excessive speeding."|"drives"|"COLUMBIA EB PKWY & EASTERN AV TO COLUMBIA EB PKWY RAMP"|"Wooster Rd"|"4576432438945689338357"|"I agree!"|"Linwood"|"COLUMBIA EB PKWY & EASTERN AV TO COLUMBIA EB PKWY RAMP, Cincinnati, OH, USA"|"COLUMBIA EB PKWY & EASTERN AV TO COLUMBIA EB PKWY RAMP, Cincinnati, OH, USA"|39.124547|-84.458198|"locality,political"|"locality"
965|"Speeding"|"08/02/2018"|"Wooster Road is a drag strip, with cars using the center turn lane to pass other vehicles!  As someone who lives in the area, I know of instances where there has been accidents due to this and excessive speeding."|"drives"|"COLUMBIA EB PKWY & EASTERN AV TO COLUMBIA EB PKWY RAMP"|"Wooster Rd"|"4576432438945689338357"|"The added danger of trucks turning into and out of industrial fields with the illegal use of center lane speeders. can verify this is a daily occurance."|"Linwood"|"COLUMBIA EB PKWY & EASTERN AV TO COLUMBIA EB PKWY RAMP, Cincinnati, OH, USA"|"COLUMBIA EB PKWY & EASTERN AV TO COLUMBIA EB PKWY RAMP, Cincinnati, OH, USA"|39.124547|-84.458198|"locality,political"|"locality"
969|"Speeding"|"08/02/2018"|""|"drives"|"PAXTON WOODS DR & PAXTON WOODS DR TERM NE OF PAXTON WOODS LN"|"Brotherton Rd"|"4254958621045458856204"|""|"Oakley"|"PAXTON WOODS DR & PAXTON WOODS DR TERM NE OF PAXTON WOODS LN, Cincinnati, OH, USA"|"PAXTON WOODS DR & PAXTON WOODS DR TERM NE OF PAXTON WOODS LN, Cincinnati, OH, USA"|39.153041|-84.416636|"locality,political"|"locality"
972|"Speeding"|"08/02/2018"|""|"walks"|"BROTHERTON RD & PAXTON WOODS LN"|"Paxton Woods Ln"|"4254958621045450255724"|""|"Oakley"|"BROTHERTON RD & PAXTON WOODS LN, Cincinnati, OH, USA"|"BROTHERTON RD & PAXTON WOODS LN, Cincinnati, OH, USA"|39.152384|-84.406718|"locality,political"|"locality"
993|"Speeding"|"08/02/2018"|"Cars speed down Burnet Ave in the area around Children's Hospital between the blocks of Kasota and Erckenbrecker. Several hospital employees have almost been hit, especially when dark"|"walks"|"BURNET AV & KASOTA ST"|"Burnet Av"|"3381090099733811351395"|"I agree"|"Avondale"|"BURNET AV & KASOTA ST, Cincinnati, OH, USA"|"BURNET AV & KASOTA ST, Cincinnati, OH, USA"|39.133086|-84.501258|"locality,political"|"locality"
993|"Speeding"|"08/02/2018"|"Cars speed down Burnet Ave in the area around Children's Hospital between the blocks of Kasota and Erckenbrecker. Several hospital employees have almost been hit, especially when dark"|"walks"|"BURNET AV & KASOTA ST"|"Burnet Av"|"3381090099733811351395"|"I agree"|"Avondale"|"BURNET AV & KASOTA ST, Cincinnati, OH, USA"|"BURNET AV & KASOTA ST, Cincinnati, OH, USA"|39.133086|-84.501258|"locality,political"|"locality"
