ID,street,city,state,zipCode,lat,long,WalkScore,WalkScoreDesc,BikeScore,BikeScoreDesc,TransitScore,TransitScoreDesc
8743,WINDZAG LN, CINCINNATI,OH,45242,39.245523,-84.364582,8,Car-Dependent,0,0,0,0
8745,ORINDA DR, CINCINNATI,OH,45249,39.253697,-84.317738,2,Car-Dependent,0,0,0,0
8746,HOLLOWWOOD CR, CINCINNATI,OH,45242,39.257236,-84.356524,8,Car-Dependent,0,0,0,0
8747,VALLEYSTREAM DR, CINCINNATI,OH,45242,39.26434,-84.348482,23,Car-Dependent,0,0,0,0
8748,BRINTONTRAIL , CINCINNATI,OH,0,39.245922,-84.419837,14,Car-Dependent,0,0,0,0
8749,CHAUCER PL, CINCINNATI,OH,45249,39.26135,-84.325242,4,Car-Dependent,0,0,0,0
8750,CASTLEFORD LN, CINCINNATI,OH,45242,39.239259,-84.368206,13,Car-Dependent,0,0,0,0
8751,VILLAGEGREEN DR, CINCINNATI,OH,45242,39.226317,-84.360358,27,Car-Dependent,0,0,0,0
8752,CELESTIAL ST, CINCINNATI,OH,0,39.105874,-84.497255,63,Somewhat Walkable,40,Somewhat Bikeable,0,0
8755,HEARTHSTEAD LN, CINCINNATI,OH,45239,39.201063,-84.571753,35,Car-Dependent,33,Somewhat Bikeable,0,0
8756,TIMBERCROFT CT, CINCINNATI,OH,45239,39.200243,-84.571917,27,Car-Dependent,31,Somewhat Bikeable,0,0
8757,RAEBURN LN, CINCINNATI,OH,45223,39.173482,-84.559543,10,Car-Dependent,12,Somewhat Bikeable,0,0
8763,AUBURNCREST AVE, CINCINNATI,OH,45219,39.123147,-84.506888,76,Very Walkable,49,Somewhat Bikeable,0,0
8764,CHANNING ST, CINCINNATI,OH,45202,39.116099,-84.505109,78,Very Walkable,33,Somewhat Bikeable,0,0
8765,HARRISON ST, CINCINNATI,OH,45231,39.122014,-84.533265,65,Somewhat Walkable,61,Bikeable,0,0
8768,NILES ST, CINCINNATI,OH,45208,39.132647,-84.428316,47,Car-Dependent,38,Somewhat Bikeable,0,0
8769,BROOKWOODMEADOW AVE, CINCINNATI,OH,45208,39.132456,-84.418038,23,Car-Dependent,27,Somewhat Bikeable,0,0
8771,DEAN CT, CINCINNATI,OH,45230,39.090226,-84.394729,48,Car-Dependent,38,Somewhat Bikeable,0,0
8772,BRACHMAN AVE, CINCINNATI,OH,45230,39.08458,-84.378827,42,Car-Dependent,43,Somewhat Bikeable,0,0
8774,SPINDLEHILL DR, CINCINNATI,OH,0,39.103968,-84.394954,24,Car-Dependent,16,Somewhat Bikeable,0,0
8776,ASPENKNOLL CT, CINCINNATI,OH,45230,39.088093,-84.405636,1,Car-Dependent,14,Somewhat Bikeable,0,0
8777,LUSANNE TE, CINCINNATI,OH,45230,39.276271,-84.649036,0,Car-Dependent,0,0,0,0
8778,PEPPER LN, CINCINNATI,OH,0,39.161153,-84.38571,60,Somewhat Walkable,43,Somewhat Bikeable,0,0
8780,BENTTREE CT, CINCINNATI,OH,45244,39.118278,-84.332792,3,Car-Dependent,0,0,0,0
8781,SEABROOK DR, CINCINNATI,OH,45244,39.120165,-84.333017,2,Car-Dependent,0,0,0,0
8783,ASMANN AVE, CINCINNATI,OH,45229,39.157355,-84.475758,36,Car-Dependent,29,Somewhat Bikeable,0,0
8787,CLARETTA DR, CINCINNATI,OH,45231,39.218709,-84.548539,76,Very Walkable,0,0,0,0
8788,BAYBRO CT, CINCINNATI,OH,45224,39.21214,-84.545255,44,Car-Dependent,0,0,0,0
8789,JAMAR DR, CINCINNATI,OH,45224,39.213971,-84.540142,38,Car-Dependent,0,0,0,0
8792,BRINDLEY LN, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8794,HASSMAN CT, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8796,MARTHA , CINCINNATI,OH,0,39.077888,-84.365346,33,Car-Dependent,0,0,0,0
8797,MARTHA AVE, CINCINNATI,OH,0,39.077888,-84.365346,33,Car-Dependent,0,0,0,0
8799,THOMPSONHEIGHTS AVE, CINCINNATI,OH,45223,39.171532,-84.535672,23,Car-Dependent,23,Somewhat Bikeable,0,0
8800,STRENG ST, CINCINNATI,OH,45223,39.153981,-84.537792,66,Somewhat Walkable,50,Somewhat Bikeable,0,0
8801,GEORGIA CT, CINCINNATI,OH,45223,39.167735,-84.547889,57,Somewhat Walkable,40,Somewhat Bikeable,0,0
8802,COPPICE LN, CINCINNATI,OH,0,39.156411,-84.629505,54,Somewhat Walkable,0,0,0,0
8804,WANDA AVE, CINCINNATI,OH,45212,39.156236,-84.460913,84,Very Walkable,0,0,0,0
8808,OBRIEN PL, CINCINNATI,OH,45212,39.169632,-84.448061,66,Somewhat Walkable,0,0,0,0
8811,ANDREW PL, CINCINNATI,OH,45209,39.145316,-84.43829,56,Somewhat Walkable,44,Somewhat Bikeable,0,0
8812,CADILLAC AVE, CINCINNATI,OH,45209,39.147324,-84.434993,75,Very Walkable,50,Bikeable,0,0
8816,CALVERT ST, CINCINNATI,OH,45209,39.163592,-84.421865,50,Somewhat Walkable,40,Somewhat Bikeable,0,0
8819,VINE SQ, CINCINNATI,OH,0,39.110319,-84.515277,97,Walker's Paradise,56,Bikeable,0,0
8821,MOORE ST, CINCINNATI,OH,45202,39.112173,-84.514842,97,Walker's Paradise,58,Bikeable,0,0
8823,HAMER ST, CINCINNATI,OH,45202,39.11531,-84.515865,95,Walker's Paradise,51,Bikeable,0,0
8824,BRANCH ST, CINCINNATI,OH,45214,39.11773,-84.522021,91,Walker's Paradise,63,Bikeable,0,0
8825,GRANT ST, CINCINNATI,OH,45202,39.108301,-84.518658,94,Walker's Paradise,53,Bikeable,0,0
8826,MCNEIL ST, CINCINNATI,OH,45212,39.163542,-84.467711,47,Car-Dependent,42,Somewhat Bikeable,0,0
8828,ATTICA AVE, CINCINNATI,OH,45212,39.174241,-84.439882,45,Car-Dependent,32,Somewhat Bikeable,0,0
8829,MEHRING WY, CINCINNATI,OH,45203,39.096238,-84.506155,62,Somewhat Walkable,71,Very Bikeable,0,0
8831,PEARL , CINCINNATI,OH,45215,39.224702,-84.442353,79,Very Walkable,0,0,0,0
8833,CRESTMONT DR, CINCINNATI,OH,45215,39.226855,-84.426276,23,Car-Dependent,0,0,0,0
8836,LOMBARD ST, CINCINNATI,OH,45204,39.184787,-84.490513,62,Somewhat Walkable,0,0,0,0
8838,HENRIETTA AVE, CINCINNATI,OH,45204,39.083512,-84.587087,13,Car-Dependent,7,Somewhat Bikeable,0,0
8839,BAUMER ST, CINCINNATI,OH,45204,39.077097,-84.610732,1,Car-Dependent,0,Somewhat Bikeable,0,0
8840,CATALPA RD, CINCINNATI,OH,45233,39.123326,-84.700058,15,Car-Dependent,50,Bikeable,0,0
8841,MACKENZIE AVE, CINCINNATI,OH,45233,39.110899,-84.687958,42,Car-Dependent,35,Somewhat Bikeable,0,0
8843,THORNTON AVE, CINCINNATI,OH,45233,39.126536,-84.704582,14,Car-Dependent,46,Somewhat Bikeable,0,0
8845,COMMERCE BLVD, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8847,ENTERPRISE AVE, CINCINNATI,OH,45241,39.257124,-84.604951,32,Car-Dependent,0,0,0,0
8848,PARTNERSHIP WY, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8850,WINTERGREEN CT, CINCINNATI,OH,45241,39.25592,-84.400307,14,Car-Dependent,0,0,0,0
8851,CONESTOGA CT, CINCINNATI,OH,45241,39.265718,-84.40744,37,Car-Dependent,0,0,0,0
8853,CHAMPION WY, CINCINNATI,OH,45241,39.293854,-84.438201,3,Car-Dependent,0,0,0,0
8854,DORSET DR, CINCINNATI,OH,45241,39.296646,-84.395562,44,Car-Dependent,0,0,0,0
8856,BENKERT DR, CINCINNATI,OH,45241,39.269443,-84.391149,7,Car-Dependent,0,0,0,0
8857,TEPE CT, CINCINNATI,OH,45241,39.259623,-84.391836,16,Car-Dependent,0,0,0,0
8858,GERDSEN LN, CINCINNATI,OH,45236,39.196354,-84.409546,43,Car-Dependent,0,0,0,0
8859,DIEHL AVE, CINCINNATI,OH,45236,39.185468,-84.39955,38,Car-Dependent,0,0,0,0
8862,LEY AVE, CINCINNATI,OH,45214,39.131379,-84.565768,27,Car-Dependent,10,Somewhat Bikeable,0,0
8863,BLOOM ST, CINCINNATI,OH,45214,39.12826,-84.545323,31,Car-Dependent,12,Somewhat Bikeable,0,0
8864,SCULLY ST, CINCINNATI,OH,45214,39.129475,-84.55961,32,Car-Dependent,12,Somewhat Bikeable,0,0
8865,WHALLON CT, CINCINNATI,OH,45246,39.284429,-84.487355,57,Somewhat Walkable,0,0,0,0
8866,RAMSDALE CT, CINCINNATI,OH,45246,39.291725,-84.476462,39,Car-Dependent,0,0,0,0
8867,PRINCETON RD, CINCINNATI,OH,45246,39.301376,-84.465677,28,Car-Dependent,0,0,0,0
8868,BOWDEN LN, CINCINNATI,OH,0,39.285268,-84.479113,61,Somewhat Walkable,0,0,0,0
8869,VISTAGLEN , CINCINNATI,OH,45246,39.273391,-84.490057,33,Car-Dependent,0,0,0,0
8870,RAYNORRISH DR, CINCINNATI,OH,45246,39.300974,-84.49092,23,Car-Dependent,0,0,0,0
8871,HILLGROVE CT, CINCINNATI,OH,0,39.303873,-84.498234,5,Car-Dependent,0,0,0,0
8872,WEYMOUTH CT, CINCINNATI,OH,45240,39.30176,-84.505642,11,Car-Dependent,0,0,0,0
8873,THORNFIELD LN, CINCINNATI,OH,45224,39.207183,-84.525378,30,Car-Dependent,0,0,0,0
8874,SUGARTREE CT, CINCINNATI,OH,45231,39.230062,-84.528369,20,Car-Dependent,0,0,0,0
8875,FROST CT, CINCINNATI,OH,45231,39.237623,-84.479771,14,Car-Dependent,0,0,0,0
8876,MCCLURE AVE, CINCINNATI,OH,45237,39.200001,-84.46716,43,Car-Dependent,0,0,0,0
8877,CANDLEWICK DR, CINCINNATI,OH,45231,39.248263,-84.538373,1,Car-Dependent,0,0,0,0
8880,MILESWOOD RD, CINCINNATI,OH,45231,39.25119,-84.565902,9,Car-Dependent,0,0,0,0
8881,BEECHRIDGE DR, CINCINNATI,OH,45216,39.208507,-84.487168,17,Car-Dependent,31,Somewhat Bikeable,0,0
8882,TIPTON CT, CINCINNATI,OH,45231,39.256045,-84.491347,2,Car-Dependent,0,0,0,0
8884,HEATHERDALE DR, CINCINNATI,OH,45231,39.24164,-84.499512,10,Car-Dependent,0,0,0,0
8885,TWINRIDGE LN, CINCINNATI,OH,45224,39.202118,-84.513276,25,Car-Dependent,29,Somewhat Bikeable,0,0
8886,MELODY LN, CINCINNATI,OH,45231,39.223655,-84.526557,48,Car-Dependent,0,0,0,0
8887,ELMTREE AVE, CINCINNATI,OH,45231,39.224589,-84.522982,51,Somewhat Walkable,0,0,0,0
8888,FALMOUTH DR, CINCINNATI,OH,45231,39.225966,-84.504078,20,Car-Dependent,0,0,0,0
8890,KIELEY PL, CINCINNATI,OH,45217,39.169084,-84.485451,41,Car-Dependent,0,0,0,0
8891,MURRAY RD, CINCINNATI,OH,45217,39.180361,-84.493044,39,Car-Dependent,0,0,0,0
8892,LYNNFIELD CT, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8893,REDSKY DR, CINCINNATI,OH,45249,39.277563,-84.350293,20,Car-Dependent,0,0,0,0
8894,ELLINGTON CT, CINCINNATI,OH,45249,39.290239,-84.357172,17,Car-Dependent,0,0,0,0
8898,PEPPERELL LN, CINCINNATI,OH,45236,39.213766,-84.368358,4,Car-Dependent,0,0,0,0
8899,BRANFORD CT, CINCINNATI,OH,45236,39.211364,-84.366007,36,Car-Dependent,0,0,0,0
8901,DEARWESTER DR, CINCINNATI,OH,45236,39.211689,-84.36379,43,Car-Dependent,0,0,0,0
8902,CONCORDHILLS LN, CINCINNATI,OH,45243,39.210737,-84.360457,35,Car-Dependent,0,0,0,0
8903,CONCORDHILLS PL, CINCINNATI,OH,45243,39.207593,-84.358532,28,Car-Dependent,0,0,0,0
8904,TIMBERBREAK DR, CINCINNATI,OH,45249,39.290954,-84.345185,6,Car-Dependent,0,0,0,0
8905,TROTTERSTRAIL CT, CINCINNATI,OH,45249,39.28718,-84.339615,8,Car-Dependent,0,0,0,0
8906,OWLWOODS LN, CINCINNATI,OH,0,39.209441,-84.35499,5,Car-Dependent,0,0,0,0
8907,TRALEE CT, CINCINNATI,OH,45236,39.217414,-84.39881,35,Car-Dependent,0,0,0,0
8908,PAWPAW LN, CINCINNATI,OH,45236,39.219846,-84.367292,6,Car-Dependent,0,0,0,0
8909,MAPLE RD, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8912,HOPEWOODS CT, CINCINNATI,OH,45249,39.249984,-84.303922,19,Car-Dependent,0,0,0,0
8913,TERWILLIGERSHILL CT, CINCINNATI,OH,0,39.27674,-84.316827,4,Car-Dependent,0,0,0,0
8914,SYMMESVALLEY DR, CINCINNATI,OH,0,39.161153,-84.38571,60,Somewhat Walkable,43,Somewhat Bikeable,0,0
8915,STONEPOINT CT, CINCINNATI,OH,45140,39.265524,-84.569999,16,Car-Dependent,0,0,0,0
8916,ROYALPOINTE DR, CINCINNATI,OH,45249,39.29113,-84.311177,50,Car-Dependent,0,0,0,0
8917,SHORE DR, CINCINNATI,OH,45140,39.222536,-84.38189,22,Car-Dependent,0,0,0,0
8918,SUSANWOODS CT, CINCINNATI,OH,45249,39.285743,-84.331581,1,Car-Dependent,0,0,0,0
8919,MAYROW DR, CINCINNATI,OH,45249,39.285299,-84.317496,40,Car-Dependent,0,0,0,0
8920,SYMMESKNOLL CT, CINCINNATI,OH,45140,39.218046,-84.615646,0,Car-Dependent,0,0,0,0
8921,BAINWOODS DR, CINCINNATI,OH,45249,39.250601,-84.302163,16,Car-Dependent,0,0,0,0
8926,GILBERT PL, CINCINNATI,OH,0,39.119254,-84.495334,64,Somewhat Walkable,36,Somewhat Bikeable,0,0
8928,RAMMELSBURG ST, CINCINNATI,OH,45206,39.138223,-84.485507,48,Car-Dependent,39,Somewhat Bikeable,0,0
8929,ROGERS PL, CINCINNATI,OH,45206,39.123582,-84.49145,70,Very Walkable,46,Somewhat Bikeable,0,0
8932,HILSUN PL, CINCINNATI,OH,45238,39.123648,-84.605452,65,Somewhat Walkable,45,Somewhat Bikeable,0,0
8933,ADMIRAL CT, CINCINNATI,OH,45238,39.121563,-84.594832,49,Car-Dependent,50,Bikeable,0,0
8935,EVERS AVE, CINCINNATI,OH,45205,39.11519,-84.576239,64,Somewhat Walkable,39,Somewhat Bikeable,0,0
8937,LIMBERLOST LN, CINCINNATI,OH,45238,39.113431,-84.605577,31,Car-Dependent,36,Somewhat Bikeable,0,0
8938,JUNIPER AVE, CINCINNATI,OH,45238,39.113539,-84.609929,16,Car-Dependent,27,Somewhat Bikeable,0,0
8941,HITCHENS AVE, CINCINNATI,OH,45211,39.138079,-84.572321,19,Car-Dependent,19,Somewhat Bikeable,0,0
8943,GOBEL CT, CINCINNATI,OH,45211,39.143338,-84.584481,50,Car-Dependent,29,Somewhat Bikeable,0,0
8946,DARWIN PL, CINCINNATI,OH,45211,39.152227,-84.607447,58,Somewhat Walkable,48,Somewhat Bikeable,0,0
8947,TREASURE CT, CINCINNATI,OH,45211,39.153354,-84.57694,3,Car-Dependent,14,Somewhat Bikeable,0,0
8948,GLENCROSSING WY, CINCINNATI,OH,45238,39.129875,-84.610889,71,Very Walkable,47,Somewhat Bikeable,0,0
8949,CROOKSHANK RD, CINCINNATI,OH,45238,39.127875,-84.612019,55,Somewhat Walkable,0,0,0,0
8950,CORONET CT, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8951,STATELINE RD, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8952,SUSPENSIONBRIDGE RD, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8953,WALKER DR, CINCINNATI,OH,45002,39.181061,-84.406942,24,Car-Dependent,32,Somewhat Bikeable,0,0
8954,LAWRENCEBURG RD, CINCINNATI,OH,0,39.156706,-84.635184,43,Car-Dependent,0,0,0,0
8956,GARDENHILL LN, CINCINNATI,OH,45232,39.190637,-84.511322,12,Car-Dependent,15,Somewhat Bikeable,0,0
8957,WINNESTE AVE, CINCINNATI,OH,45232,39.178021,-84.51096,37,Car-Dependent,48,Somewhat Bikeable,0,0
8959,NOVNER DR, CINCINNATI,OH,45215,39.245541,-84.47405,35,Car-Dependent,0,0,0,0
8961,VALE AVE, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8962,LAURENCE RD, CINCINNATI,OH,45215,39.236499,-84.475338,34,Car-Dependent,0,0,0,0
8963,GARDEN CR, CINCINNATI,OH,45215,39.23861,-84.474423,40,Car-Dependent,0,0,0,0
8964,HOLMANVIEW DR, CINCINNATI,OH,45215,39.240347,-84.478566,29,Car-Dependent,0,0,0,0
8969,COMPTONHILLS DR, CINCINNATI,OH,45215,39.226659,-84.48701,4,Car-Dependent,0,0,0,0
8970,HACKAMORE CT, CINCINNATI,OH,45215,39.236709,-84.488145,8,Car-Dependent,0,0,0,0
8973,WOODBROOK LN, CINCINNATI,OH,45215,39.231046,-84.486674,15,Car-Dependent,0,0,0,0
8975,LEGACYTRACE , CINCINNATI,OH,45237,39.033097,-84.300719,0,Car-Dependent,0,0,0,0
8976,ARBORCREST CT, CINCINNATI,OH,45236,39.217515,-84.413391,2,Car-Dependent,0,0,0,0
8977,GLENACRES DR, CINCINNATI,OH,45237,39.194391,-84.443085,8,Car-Dependent,0,0,0,0
8978,ARACOMAFOREST DR, CINCINNATI,OH,45237,39.201245,-84.436432,2,Car-Dependent,0,0,0,0
8979,KENTLAND CT, CINCINNATI,OH,45236,39.216646,-84.421108,4,Car-Dependent,0,0,0,0
8981,GRIFFINGATE , CINCINNATI,OH,45255,39.04687,-84.358783,0,Car-Dependent,0,0,0,0
8982,KELLOGG RD, CINCINNATI,OH,45230,39.024882,-84.316786,2,Car-Dependent,0,0,0,0
8983,NAGELRD , CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
8985,STRT32 , CINCINNATI,OH,0,39.113392,-84.263671,2,Car-Dependent,0,0,0,0
8986,SALEMRIDGE LN, CINCINNATI,OH,45230,39.075237,-84.395779,13,Car-Dependent,0,0,0,0
8987,APPLEFARM LN, CINCINNATI,OH,45230,39.081112,-84.408515,8,Car-Dependent,0,0,0,0
8990,FOSSWAY CT, CINCINNATI,OH,45230,39.087611,-84.361802,16,Car-Dependent,0,0,0,0
8992,GILCHRESTFARM , CINCINNATI,OH,45244,39.088953,-84.335166,25,Car-Dependent,0,0,0,0
8993,HUNTERSPOINT LN, CINCINNATI,OH,45244,39.090898,-84.335262,11,Car-Dependent,0,0,0,0
8994,TELEGRAPH CT, CINCINNATI,OH,45244,39.095853,-84.35992,9,Car-Dependent,0,0,0,0
8995,WASHINGTON BV, CINCINNATI,OH,45244,39.276243,-84.46904,39,Car-Dependent,0,0,0,0
8996,LAKEWOODPOINTE DR, CINCINNATI,OH,0,39.124701,-84.518857,91,Walker's Paradise,53,Bikeable,0,0
8997,VANLAHR DR, CINCINNATI,OH,45244,39.109272,-84.358904,5,Car-Dependent,0,0,0,0
8999,TREEVALLEY CT, CINCINNATI,OH,45244,39.111528,-84.363464,9,Car-Dependent,0,0,0,0
9000,FOXDEN LN, CINCINNATI,OH,45244,39.110904,-84.340835,9,Car-Dependent,0,0,0,0
9001,MTCARMEL RD, CINCINNATI,OH,0,39.124701,-84.518857,91,Walker's Paradise,53,Bikeable,0,0
9002,FORTLEE PW, CINCINNATI,OH,45244,39.138067,-84.370001,18,Car-Dependent,0,0,0,0
9004,SHADOWSLOPE LN, CINCINNATI,OH,45244,39.107659,-84.375668,8,Car-Dependent,0,0,0,0
9005,RIDGESTONE DR, CINCINNATI,OH,45255,39.053233,-84.326732,3,Car-Dependent,0,0,0,0
9006,HUNLEY RD, CINCINNATI,OH,45244,39.096353,-84.366284,15,Car-Dependent,0,0,0,0
9007,MAIDMARIAN CT, CINCINNATI,OH,45230,39.084141,-84.367864,8,Car-Dependent,0,0,0,0
9008,PETRI DR, CINCINNATI,OH,45230,39.077964,-84.361686,31,Car-Dependent,0,0,0,0
9011,KENDARA CT, CINCINNATI,OH,0,39.082784,-84.352744,23,Car-Dependent,0,0,0,0
9014,COLDSTREAM DR, CINCINNATI,OH,45255,39.055586,-84.347465,1,Car-Dependent,0,0,0,0
9015,BOWEN AVE, CINCINNATI,OH,45255,39.07465,-84.343442,68,Somewhat Walkable,0,0,0,0
9016,WOODGLEN DR, CINCINNATI,OH,45255,39.075286,-84.326851,19,Car-Dependent,0,0,0,0
9017,CASTLEPINES LN, CINCINNATI,OH,45244,39.11619,-84.321419,3,Car-Dependent,0,0,0,0
9018,SHAWNEETRACE CT, CINCINNATI,OH,45255,39.062837,-84.345207,11,Car-Dependent,0,0,0,0
9019,RICHLAND DR, CINCINNATI,OH,0,39.070443,-84.325907,52,Somewhat Walkable,0,0,0,0
9021,RATHMAN PL, CINCINNATI,OH,45255,39.079861,-84.313705,37,Car-Dependent,0,0,0,0
9022,WISMAR DR, CINCINNATI,OH,45255,39.06065,-84.334355,3,Car-Dependent,0,0,0,0
9028,MILTON CT, CINCINNATI,OH,45229,39.139672,-84.490363,57,Somewhat Walkable,46,Somewhat Bikeable,0,0
9029,DULUTH AVE, CINCINNATI,OH,45220,39.148762,-84.510448,38,Car-Dependent,21,Somewhat Bikeable,0,0
9032,UNION ST, CINCINNATI,OH,0,39.135932,-84.496704,73,Very Walkable,50,Bikeable,0,0
9035,OSBORNE BLVD, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
9037,TOWNESQUARE AVE, CINCINNATI,OH,45242,39.226206,-84.377611,59,Somewhat Walkable,0,0,0,0
9040,CORNELLWOODS DR, CINCINNATI,OH,45241,39.271373,-84.382149,36,Car-Dependent,0,0,0,0
9042,EDWARDS AVE, CINCINNATI,OH,45242,39.227675,-84.383197,50,Car-Dependent,0,0,0,0
9044,BELLEVIEW , CINCINNATI,OH,45242,39.222684,-84.382753,22,Car-Dependent,0,0,0,0
9045,YMCA DR, CINCINNATI,OH,45242,39.224388,-84.376855,48,Car-Dependent,0,0,0,0
9049,TIFFANYHILL CT, CINCINNATI,OH,45241,39.238512,-84.412615,7,Car-Dependent,0,0,0,0
9050,VILLAGEVIEW CT, CINCINNATI,OH,45241,39.238507,-84.40809,11,Car-Dependent,0,0,0,0
9051,REDHILL DR, CINCINNATI,OH,45242,39.238527,-84.379744,20,Car-Dependent,0,0,0,0
9052,DESTINY CT, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
9053,FAITH ST, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
9055,LANGDONFARM , CINCINNATI,OH,0,39.18202,-84.460018,42,Car-Dependent,41,Somewhat Bikeable,0,0
9057,LYTLE ST, CINCINNATI,OH,0,39.10084,-84.503217,69,Somewhat Walkable,63,Bikeable,0,0
9058,MCFARLAND ST, CINCINNATI,OH,0,39.098665,-84.517392,87,Very Walkable,52,Bikeable,0,0
9060,MERING WY, CINCINNATI,OH,0,39.098246,-84.502962,59,Somewhat Walkable,65,Bikeable,0,0
9061,HARBOR ST, CINCINNATI,OH,45228,39.064781,-84.431525,11,Car-Dependent,29,Somewhat Bikeable,0,0
9063,VALLEYFORD ST, CINCINNATI,OH,45228,39.062746,-84.429598,14,Car-Dependent,30,Somewhat Bikeable,0,0
9064,AVON PL, CINCINNATI,OH,45225,39.164707,-84.471651,44,Car-Dependent,38,Somewhat Bikeable,0,0
9065,COMFORT ST, CINCINNATI,OH,45225,39.144578,-84.537502,47,Car-Dependent,38,Somewhat Bikeable,0,0
9066,SIXTY-EIGTH ST, CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
9068,CAMVIC TE, CINCINNATI,OH,45211,39.161967,-84.604548,44,Car-Dependent,0,0,0,0
9070,INTERVINE PL, CINCINNATI,OH,45220,39.148856,-84.512042,44,Car-Dependent,24,Somewhat Bikeable,0,0
9071,NORTHCLIFF TE, CINCINNATI,OH,45220,39.138456,-84.60662,56,Somewhat Walkable,38,Somewhat Bikeable,0,0
9072,OXFORD TE, CINCINNATI,OH,45220,39.144641,-84.514653,76,Very Walkable,41,Somewhat Bikeable,0,0
9073,INTERWOOD AVE, CINCINNATI,OH,45220,39.148212,-84.516321,58,Somewhat Walkable,31,Somewhat Bikeable,0,0
9076,RAWSONFARM LN, CINCINNATI,OH,45220,39.152476,-84.520259,33,Car-Dependent,27,Somewhat Bikeable,0,0
9077,WINDINGS CT, CINCINNATI,OH,45220,39.154517,-84.526683,15,Car-Dependent,10,Somewhat Bikeable,0,0
9078,DIXMYTH AVE, CINCINNATI,OH,45220,39.139799,-84.524163,64,Somewhat Walkable,31,Somewhat Bikeable,0,0
9079,LILLARD AVE, CINCINNATI,OH,0,39.113392,-84.263671,2,Car-Dependent,0,0,0,0
9082,FOXHALL CT, CINCINNATI,OH,45219,39.126359,-84.528649,72,Very Walkable,41,Somewhat Bikeable,0,0
9084,FORESTVALLEY DR, CINCINNATI,OH,0,39.302077,-84.522677,42,Car-Dependent,0,0,0,0
9085,REDHAWK , CINCINNATI,OH,0,39.106909,-84.582231,43,Car-Dependent,32,Somewhat Bikeable,0,0
9087,SPIRITOAK LN, CINCINNATI,OH,45252,39.259924,-84.610481,20,Car-Dependent,0,0,0,0
9088,ROPPELT RD, CINCINNATI,OH,45252,39.262779,-84.638149,0,Car-Dependent,0,0,0,0
9089,ELKGROVE CT, CINCINNATI,OH,0,39.295855,-84.573713,21,Car-Dependent,0,0,0,0
9090,HUNTERGREEN DR, CINCINNATI,OH,45251,39.302936,-84.583029,2,Car-Dependent,0,0,0,0
9091,URANUS CT, CINCINNATI,OH,45231,39.229426,-84.568787,10,Car-Dependent,0,0,0,0
9092,MERCURY AVE, CINCINNATI,OH,45231,39.228455,-84.5703,4,Car-Dependent,0,0,0,0
9093,HENNGE DR, CINCINNATI,OH,45239,39.221618,-84.57584,27,Car-Dependent,0,0,0,0
9094,MELLOWBROOK CT, CINCINNATI,OH,45239,39.22345,-84.57722,29,Car-Dependent,0,0,0,0
9095,KLONDIKE CT, CINCINNATI,OH,45231,39.277032,-84.574491,9,Car-Dependent,0,0,0,0
9096,GREENBUSH AVE, CINCINNATI,OH,45251,39.228172,-84.590407,41,Car-Dependent,0,0,0,0
9097,ORILLIA DR, CINCINNATI,OH,45239,39.219116,-84.59759,23,Car-Dependent,0,0,0,0
9098,EDVERA LN, CINCINNATI,OH,45239,39.222834,-84.598666,25,Car-Dependent,0,0,0,0
9099,FAWNWOOD LN, CINCINNATI,OH,45247,39.222861,-84.63038,8,Car-Dependent,0,0,0,0
9100,SADDLERIDGE DR, CINCINNATI,OH,45247,39.209258,-84.634156,0,Car-Dependent,0,0,0,0
9101,JULY CT, CINCINNATI,OH,45239,39.208468,-84.594347,34,Car-Dependent,0,0,0,0
9102,GLOHAVEN CT, CINCINNATI,OH,45247,39.221806,-84.628453,9,Car-Dependent,0,0,0,0
9103,ORCHARDHILL CT, CINCINNATI,OH,45251,39.229374,-84.602842,10,Car-Dependent,0,0,0,0
