"srvy_address","strsegid","geo_address","lat","long","geo_address_type","geo_accuracy","State","County","City","Name","RegionID","dist","cell_id","lat_cell","long_cell","hood","hood_id"
"W 8TH ST & SUMMIT AV, Cincinnati, OH, USA","2884221896328842589334","W 8TH ST & SUMMIT AV, Cincinnati, OH, USA",39.103705,-84.520253,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.100943252079673,680024,39.1029993440687,-84.521196669918,"West End",276647
"W 8TH ST & CHATEAU AV, Cincinnati, OH, USA","2883960936228842589334","W 8TH ST & CHATEAU AV, Cincinnati, OH, USA",39.103705,-84.520253,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.100943252079673,680024,39.1029993440687,-84.521196669918,"West End",276647
"GRAND AV & W 8TH ST, Cincinnati, OH, USA","2883663939128836999808","GRAND AV & W 8TH ST, Cincinnati, OH, USA",39.103705,-84.520253,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.100943252079673,680024,39.1029993440687,-84.521196669918,"West End",276647
"GRAND AV & PRICE AV, Cincinnati, OH, USA","2883699980828840029780","GRAND AV & PRICE AV, Cincinnati, OH, USA",39.117171,-84.55995,"locality,political","locality","OH","Hamilton","Cincinnati","East Price Hill",273561,0.19400516672582,850030,39.1164993562868,-84.5596032940326,"East Price Hill",273561
"HAWTHORNE AV & PRICE AV, Cincinnati, OH, USA","2883359983928834620900","HAWTHORNE AV & PRICE AV, Cincinnati, OH, USA",39.106671,-84.557865,"locality,political","locality","OH","Hamilton","Cincinnati","East Price Hill",273561,0.134771840987532,840026,39.107499696961,-84.5573440809021,"East Price Hill",273561
"PRICE AV & PURCELL AV, Cincinnati, OH, USA","2882721991028830489876","PRICE AV & PURCELL AV, Cincinnati, OH, USA",39.106671,-84.557865,"locality,political","locality","OH","Hamilton","Cincinnati","East Price Hill",273561,0.134771840987532,840026,39.107499696961,-84.5573440809021,"East Price Hill",273561
"MINOT AV & MILLSBRAE AV, Cincinnati, OH, USA","4068641548640686735801","MINOT AV & MILLSBRAE AV, Cincinnati, OH, USA",39.152577,-84.434401,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.13993022394018,300046,39.1524538094936,-84.4353466140335,"Oakley",202657
"MINOT AV & EDWARDS RD TO I-71 NB RAMP, Cincinnati, OH, USA","4067777557640678075893","MINOT AV & EDWARDS RD TO I-71 NB RAMP, Cincinnati, OH, USA",39.152577,-84.434401,"locality,political","locality","OH","Hamilton","Cincinnati","Oakley",202657,0.13993022394018,300046,39.1524538094936,-84.4353466140335,"Oakley",202657
"WILLEY RD & CROSBY RD, Cincinnati, OH, USA","0804359330208048293459","WILLEY RD & CROSBY RD, Cincinnati, OH, USA",39.130041,-84.422904,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Lookout",274623,0.0920029947195865,240036,39.129940844671,-84.4217913553968,"Mt. Lookout",274623
"SINGLETREE DR & BUTTERNUT CT, Cincinnati, OH, USA","0903697118809038321017","SINGLETREE DR & BUTTERNUT CT, Cincinnati, OH, USA",39.166759,-84.53822,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.147428605783735,760052,39.1660009712116,-84.5392703753207,"Northside",274791
"BUTTERNUT CT & SINGLETREE DR, Cincinnati, OH, USA","4509391047745095180199","BUTTERNUT CT & SINGLETREE DR, Cincinnati, OH, USA",39.166759,-84.53822,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.147428605783735,760052,39.1660009712116,-84.5392703753207,"Northside",274791
"SINGLETREE DR & BIGCONE CT, Cincinnati, OH, USA","4860609914148613879105","SINGLETREE DR & BIGCONE CT, Cincinnati, OH, USA",39.166759,-84.53822,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.147428605783735,760052,39.1660009712116,-84.5392703753207,"Northside",274791
"BIGCONE CT & SINGLETREE DR, Cincinnati, OH, USA","0903556137209036971188","BIGCONE CT & SINGLETREE DR, Cincinnati, OH, USA",39.166759,-84.53822,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.147428605783735,760052,39.1660009712116,-84.5392703753207,"Northside",274791
"SINGLETREE DR & BOXELDER CT, Cincinnati, OH, USA","5886188337258865453539","SINGLETREE DR & BOXELDER CT, Cincinnati, OH, USA",39.166759,-84.53822,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.147428605783735,760052,39.1660009712116,-84.5392703753207,"Northside",274791
"BOXELDER CT & SINGLETREE DR, Cincinnati, OH, USA","2920690965529206998845","BOXELDER CT & SINGLETREE DR, Cincinnati, OH, USA",39.166759,-84.53822,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.147428605783735,760052,39.1660009712116,-84.5392703753207,"Northside",274791
"QUIETWOOD LN & BEAR LN, Cincinnati, OH, USA","2920683864629206998845","QUIETWOOD LN & BEAR LN, Cincinnati, OH, USA",39.156065,-84.478453,"locality,political","locality","OH","Hamilton","Cincinnati","North Avondale",274686,0.11215732419535,490048,39.1569844754534,-84.4782716280191,"North Avondale",274686
"BEAR LN & QUIETWOOD LN, Cincinnati, OH, USA","2420684907324210289063","BEAR LN & QUIETWOOD LN, Cincinnati, OH, USA",39.156065,-84.478453,"locality,political","locality","OH","Hamilton","Cincinnati","North Avondale",274686,0.11215732419535,490048,39.1569844754534,-84.4782716280191,"North Avondale",274686
"BROADWAY & E 4TH ST, Cincinnati, OH, USA","3359195743333592287299","BROADWAY & E 4TH ST, Cincinnati, OH, USA",39.103262,-84.501398,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams",274619,0.179940110369759,590024,39.1029942427687,-84.5008637531787,"Mt. Adams",274619
"LAWRENCE ST & E 5TH ST, Cincinnati, OH, USA","3359550781733596037357","LAWRENCE ST & E 5TH ST, Cincinnati, OH, USA",39.101589,-84.509746,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.151160332023318,630023,39.1007469440215,-84.5099006046997,"Central Business District",273189
"WESTWOOD NORTHERN BLVD & FERNCROFT DR, Cincinnati, OH, USA","2536900527125375435168","WESTWOOD NORTHERN BLVD & FERNCROFT DR, Cincinnati, OH, USA",39.146979,-84.584158,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood",204284,0.150259259244841,960044,39.1479926679661,-84.5844546363091,"Westwood",204284
"E 2ND ST TO I-471 SB EXWY RAMP BRIDGE & PARKING LOT, Cincinnati, OH, USA","3350827734633509627121","E 2ND ST TO I-471 SB EXWY RAMP BRIDGE & PARKING LOT, Cincinnati, OH, USA",39.09496,-84.526775,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.09590248839977,700020,39.0939999898756,-84.5257150962056,"Central Business District",273189
"I-71 SB EXWY & E 3RD ST, Cincinnati, OH, USA","3349163671533597869105","I-71 SB EXWY & E 3RD ST, Cincinnati, OH, USA",39.099661,-84.505821,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.11479790120566,610023,39.1007456796175,-84.5053821788555,"Central Business District",273189
"ST JAMES AV & CURTIS ST, Cincinnati, OH, USA","3704083543837042286039","ST JAMES AV & CURTIS ST, Cincinnati, OH, USA",39.125223,-84.489206,"locality,political","locality","OH","Hamilton","Cincinnati","Walnut Hills",204112,0.0975583129867052,540034,39.1254899014879,-84.4895676898371,"Walnut Hills",204112
"WOODBURN AV & MADISON RD, Cincinnati, OH, USA","3707672729737077947559","WOODBURN AV & MADISON RD, Cincinnati, OH, USA",39.159779,-84.381331,"locality,political","locality","OH","Hamilton","Cincinnati","Madisonville",201948,0.0993603577675225,60049,39.1591425728376,-84.3811256133095,"Madisonville",201948
"EDWARDS RD & NITA LN, Cincinnati, OH, USA","4086986715340870357631","EDWARDS RD & NITA LN, Cincinnati, OH, USA",39.129031,-84.444332,"locality,political","locality","OH","Hamilton","Cincinnati","Hyde Park",201414,0.114592591502794,340036,39.1299615591278,-84.444383455914,"Hyde Park",201414
"OLIVIA LN & GLENWAY AV, Cincinnati, OH, USA","2413294385724136323590","OLIVIA LN & GLENWAY AV, Cincinnati, OH, USA",39.115241,-84.59697,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.127476837838743,1020029,39.1142367525668,-84.5980099112956,"West Price HIll",275981
"OLIVIA LN & GLENWAY AV, Cincinnati, OH, USA","2413632359024139793542","OLIVIA LN & GLENWAY AV, Cincinnati, OH, USA",39.115241,-84.59697,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.127476837838743,1020029,39.1142367525668,-84.5980099112956,"West Price HIll",275981
"RELLEUM AV & GLENWAY AV, Cincinnati, OH, USA","2412798464024129854282","RELLEUM AV & GLENWAY AV, Cincinnati, OH, USA",39.119578,-84.606991,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.11083133193561,1060031,39.1187319595788,-84.607046759941,"West Price HIll",275981
"OVERLOOK AV & GLENWAY AV, Cincinnati, OH, USA","2412985428224132943857","OVERLOOK AV & GLENWAY AV, Cincinnati, OH, USA",39.114376,-84.584055,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.110085751403931,960029,39.1142426391663,-84.5844546362597,"West Price HIll",275981
"SIDONA LN & SIDONA LN TERM N OF SIDNEY RD, Cincinnati, OH, USA","2401655687824020096174","SIDONA LN & SIDONA LN TERM N OF SIDNEY RD, Cincinnati, OH, USA",39.124482,-84.604376,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.110602324847478,1050034,39.1254832294555,-84.6047875479134,"West Price HIll",275981
"OVERLOOK AV & LORETTA AV, Cincinnati, OH, USA","2412845261924132943857","OVERLOOK AV & LORETTA AV, Cincinnati, OH, USA",39.11412,-84.594762,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.131779340465696,1010029,39.1142378426777,-84.5957506989516,"West Price HIll",275981
"GLENWAY AV & SHIRLEY PL, Cincinnati, OH, USA","2401418734624025087198","GLENWAY AV & SHIRLEY PL, Cincinnati, OH, USA",39.114376,-84.584055,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.110085751403931,960029,39.1142426391663,-84.5844546362597,"West Price HIll",275981
"GLENWAY AV & SHIRLEY PL, Cincinnati, OH, USA","2401418734624015037179","GLENWAY AV & SHIRLEY PL, Cincinnati, OH, USA",39.114376,-84.584055,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.110085751403931,960029,39.1142426391663,-84.5844546362597,"West Price HIll",275981
"OMENA PL & GLENWAY AV, Cincinnati, OH, USA","2413979354224145383320","OMENA PL & GLENWAY AV, Cincinnati, OH, USA",39.11412,-84.594762,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.131779340465696,1010029,39.1142378426777,-84.5957506989516,"West Price HIll",275981
"OVERLOOK AV & ROTH AV, Cincinnati, OH, USA","2422731087324127321289","OVERLOOK AV & ROTH AV, Cincinnati, OH, USA",39.110225,-84.599808,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.151160332023318,1030027,39.109735615229,-84.6002691235592,"West Price HIll",275981
"LOCKMAN AV & RAPID RUN RD, Cincinnati, OH, USA","2413893156324139081863","LOCKMAN AV & RAPID RUN RD, Cincinnati, OH, USA",39.111875,-84.595714,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.112142474473949,1010028,39.1119878408304,-84.5957506989473,"West Price HIll",275981
"RALPH AV & GLENWAY AV, Cincinnati, OH, USA","2400812506024126334960","RALPH AV & GLENWAY AV, Cincinnati, OH, USA",39.120453,-84.606886,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.0535827732518016,1060032,39.1209819613277,-84.6070467599461,"West Price HIll",275981
"BROOKLINE AV & OXFORD TER, Cincinnati, OH, USA","3276930323432869542940","BROOKLINE AV & OXFORD TER, Cincinnati, OH, USA",39.144529,-84.51549,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.110923323114544,650042,39.1434980722391,-84.5144190306119,"Clifton",200052
"BROOKLINE AV & OXFORD TER, Cincinnati, OH, USA","3276803351732769303234","BROOKLINE AV & OXFORD TER, Cincinnati, OH, USA",39.144529,-84.51549,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.110923323114544,650042,39.1434980722391,-84.5144190306119,"Clifton",200052
"MARLOWE AV & HAMILTON AV, Cincinnati, OH, USA","3018287406530183533681","MARLOWE AV & HAMILTON AV, Cincinnati, OH, USA",39.199664,-84.541958,"locality,political","locality","OH","Hamilton","Cincinnati","College Hill",200100,0.122104063843609,770067,39.1997510017714,-84.5415295885247,"College Hill",200100
"HAMILTON AV & W NORTH BEND RD, Cincinnati, OH, USA","3018284431330182874740","HAMILTON AV & W NORTH BEND RD, Cincinnati, OH, USA",39.179666,-84.544801,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.106246714140365,780058,39.1795009398312,-84.5437888017605,"Northside",274791
"WOLD AV & KEYS CRSC, Cincinnati, OH, USA","3759313733837500217707","WOLD AV & KEYS CRSC, Cincinnati, OH, USA",39.135126,-84.468339,"locality,political","locality","OH","Hamilton","Cincinnati","Evanston",200632,0.144937025003536,450038,39.1344793115572,-84.4692347800929,"Evanston",200632
"LINN ST & NAEHER ST, Cincinnati, OH, USA","3303415333233034373522","LINN ST & NAEHER ST, Cincinnati, OH, USA",39.116627,-84.52715,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.10578034435729,710030,39.1165002719976,-84.5279743093421,"West End",276647
"DAYTON ST & BAYMILLER ST, Cincinnati, OH, USA","3302386382133028663766","DAYTON ST & BAYMILLER ST, Cincinnati, OH, USA",39.118655,-84.534572,"locality,political","locality","OH","Hamilton","Cincinnati","West End",276647,0.206815701615582,740031,39.1187507973167,-84.5347519489242,"West End",276647
"CULVERT ST & SENTINEL ST, Cincinnati, OH, USA","3359560864833597218551","CULVERT ST & SENTINEL ST, Cincinnati, OH, USA",39.102775,-84.501857,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.179940110369759,590024,39.1029942427687,-84.5008637531787,"Mt. Adams",274619
"OBRYON ST & GRANDIN RD, Cincinnati, OH, USA","3752087821537523428434","OBRYON ST & GRANDIN RD, Cincinnati, OH, USA",39.132767,-84.461143,"locality,political","locality","OH","Hamilton","Cincinnati","Evanston",200632,0.132149065189799,410037,39.1322234661001,-84.4601979335091,"Evanston",200632
"HAVEN ST & DURY AV, Cincinnati, OH, USA","3399806391233902683870","HAVEN ST & DURY AV, Cincinnati, OH, USA",39.146566,-84.505406,"locality,political","locality","OH","Hamilton","Cincinnati","Avondale",199345,0.102303442616905,610043,39.1457457190656,-84.5053821787493,"Avondale",199345
"HARVEY AV & FOREST AV, Cincinnati, OH, USA","3391589374333920093685","HARVEY AV & FOREST AV, Cincinnati, OH, USA",39.14037,-84.498285,"locality,political","locality","OH","Hamilton","Cincinnati","Avondale",199345,0.099522513325693,580041,39.1412434908726,-84.4986045403135,"Avondale",199345
"FERGUSON RD & GLENWAY AV, Cincinnati, OH, USA","2402214577724023555503","FERGUSON RD & GLENWAY AV, Cincinnati, OH, USA",39.126315,-84.604624,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.110602324847478,1050034,39.1254832294555,-84.6047875479134,"West Price HIll",275981
"RALPH AV & GLENWAY AV, Cincinnati, OH, USA","2402355550324126334960","RALPH AV & GLENWAY AV, Cincinnati, OH, USA",39.120453,-84.606886,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.0535827732518016,1060032,39.1209819613277,-84.6070467599461,"West Price HIll",275981
"PROSPERITY PL & SIDNEY RD, Cincinnati, OH, USA","2402043611424023146103","PROSPERITY PL & SIDNEY RD, Cincinnati, OH, USA",39.123588,-84.602758,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.125397080820002,1040033,39.1232344486913,-84.6025283357861,"West Price HIll",275981
"RAPID RUN PIKE & RUTLEDGE AV, Cincinnati, OH, USA","2415152254225063863748","RAPID RUN PIKE & RUTLEDGE AV, Cincinnati, OH, USA",39.110839,-84.587978,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll",275981,0.14925109899461,980027,39.1097408475904,-84.5889730615122,"West Price HIll",275981
"ORMOND AV & HOWELL AV, Cincinnati, OH, USA","3285251230632852832605","ORMOND AV & HOWELL AV, Cincinnati, OH, USA",39.142728,-84.52157,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.120301448205502,680042,39.1434993806495,-84.5211966698527,"Clifton",200052
"HOWELL AV & WHITFIELD AV, Cincinnati, OH, USA","3283981278432845352715","HOWELL AV & WHITFIELD AV, Cincinnati, OH, USA",39.142728,-84.52157,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.120301448205502,680042,39.1434993806495,-84.5211966698527,"Clifton",200052
"DURBAN DR & MCALPIN AV, Cincinnati, OH, USA","3272465549032735995620","DURBAN DR & MCALPIN AV, Cincinnati, OH, USA",39.149469,-84.527458,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton",200052,0.141115649019363,710045,39.1502503026539,-84.527974309299,"Clifton",200052
"SPRING GROVE AV & CHAMBERS ST, Cincinnati, OH, USA","2971454893529718578894","SPRING GROVE AV & CHAMBERS ST, Cincinnati, OH, USA",39.163171,-84.53405,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.116374059049435,740051,39.1637508383082,-84.5347519488822,"Northside",274791
"BIRCHWOOD AV & HAMILTON AV, Cincinnati, OH, USA","3018244667330182446536","BIRCHWOOD AV & HAMILTON AV, Cincinnati, OH, USA",39.179666,-84.544801,"locality,political","locality","OH","Hamilton","Cincinnati","Northside",274791,0.106246714140365,780058,39.1795009398312,-84.5437888017605,"Northside",274791
"HAMILTON AV & PEASLEE AV, Cincinnati, OH, USA","3018264592130182755600","HAMILTON AV & PEASLEE AV, Cincinnati, OH, USA",39.206267,-84.547852,"locality,political","locality","OH","Hamilton","Cincinnati","College Hill",200100,0.0454462192866076,800070,39.206500746061,-84.5483072281864,"College Hill",200100
"E 6TH ST & SYCAMORE ST, Cincinnati, OH, USA","3358356809533585888133","E 6TH ST & SYCAMORE ST, Cincinnati, OH, USA",39.103432,-84.506783,"locality,political","locality","OH","Hamilton","Cincinnati","Central Business District",273189,0.133965827080759,620024,39.1029963356098,-84.5076413917523,"Central Business District",273189
