"requestid","requesttyp","requestdat","comments","usertype","near_inter","near_str","strsegid","additional_comments","sna_name","srvy_address","geo_address","lat","long","geo_address_type","geo_accuracy","State","County","City","Name","RegionID","dist","cell_id","lat_cell","long_cell","hood","hood_id"
362,"Vehicles run red lights or stop signs","07/02/2018","Drivers traveling North and turning right usually do not stop. Drivers do not notice pedestrians trying to use the crosswalk","walks","HERSCHEL AV & HARDISTY AV","Herschel Av","4233106780542332467896","Yes - a big problem","Mt. Lookout","HERSCHEL AV & HARDISTY AV, Cincinnati, OH, USA","HERSCHEL AV & HARDISTY AV, Cincinnati, OH, USA",39.130041,-84.422904,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Lookout","274623",0.143346753838461,240036,39.129940844671,-84.4217913553968,"Mt. Lookout",274623
362,"Vehicles run red lights or stop signs","07/02/2018","Drivers traveling North and turning right usually do not stop. Drivers do not notice pedestrians trying to use the crosswalk","walks","HERSCHEL AV & HARDISTY AV","Herschel Av","4233106780542332467896","This is a huge problem, near misses happen daily.  The police bow through this stop sign too.","Mt. Lookout","HERSCHEL AV & HARDISTY AV, Cincinnati, OH, USA","HERSCHEL AV & HARDISTY AV, Cincinnati, OH, USA",39.130041,-84.422904,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Lookout","274623",0.143346753838461,240036,39.129940844671,-84.4217913553968,"Mt. Lookout",274623
3642,"Vehicles run red lights or stop signs","20/02/2018","Cars never stop for crosswalk","walks","MT ADAMS CIR & MT ADAMS CIR TERM NE OF MT ADAMS DR","Mt Adams Cir","3351528079633517080932","","Walnut Hills","MT ADAMS CIR & MT ADAMS CIR TERM NE OF MT ADAMS DR, Cincinnati, OH, USA","MT ADAMS CIR & MT ADAMS CIR TERM NE OF MT ADAMS DR, Cincinnati, OH, USA",39.110667,-84.498314,"locality,political","locality","OH","Hamilton","Cincinnati","Mt. Adams","274619",0.112160589895462,580027,39.109743463778,-84.4986045403971,"Mt. Adams",274619
3702,"Vehicles run red lights or stop signs","21/02/2018","Cars on Glengate run the stop signs coming from both directions. Either coming from the Glengate Apartments or from Lawndale. There have been multiple accidents.","drives","MAPLELEAF AV & GLENGATE LN","Mapleleaf Av","4279828376542701143740","","Pleasant Ridge","MAPLELEAF AV & GLENGATE LN, Cincinnati, OH, USA","MAPLELEAF AV & GLENGATE LN, Cincinnati, OH, USA",39.174757,-84.434556,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge","202946",0.0766065064507899,300056,39.174953822282,-84.4353466139433,"Pleasant Ridge",202946
3841,"Vehicles run red lights or stop signs","21/02/2018","","drives","MONTWOOD AL & RIDGE AV","Ridge Av","4282243655342822506396","","Pleasant Ridge","MONTWOOD AL & RIDGE AV, Cincinnati, OH, USA","MONTWOOD AL & RIDGE AV, Cincinnati, OH, USA",39.18799,-84.429535,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge","202946",0.115716392974781,270061,39.1861975463565,-84.4285689839155,"Pleasant Ridge",202946
3891,"Vehicles run red lights or stop signs","22/02/2018","Cars often rev their engines to go around the corner faster, or blow through the red light even when turning left from Linwood to Eastern.","walks","BEECHMONT CT & EASTERN AV","Eastern Av","4224545386142248474279","","Linwood","BEECHMONT CT & EASTERN AV, Cincinnati, OH, USA","BEECHMONT CT & EASTERN AV, Cincinnati, OH, USA",39.112823,-84.437133,"locality,political","locality","OH","Hamilton","Cincinnati","East End","273544",0.0557907195220334,310028,39.1119557921215,-84.4376058244553,"East End",273544
397,"Vehicles run red lights or stop signs","07/02/2018","","walks","AUBURN AV & E MCMILLAN ST","E McMillan St","3378442688733788046849","Agreed.","Mt. Auburn","AUBURN AV & E MCMILLAN ST, Cincinnati, OH, USA","AUBURN AV & E MCMILLAN ST, Cincinnati, OH, USA",39.127708,-84.508732,"locality,political","locality","OH","Hamilton","Cincinnati","Corryville","200172",0.208865246040539,620035,39.1277463574527,-84.5076413916964,"Corryville",200172
404,"Vehicles run red lights or stop signs","07/02/2018","Red light facing Trenton lasts too long causing people to turn on red which is illegal","travels (other)","W 8TH ST & TRENTON AV","Trenton Av","2495751945424958340199","Why is there a no right turn on red anyway? Seems pointless.","West Price Hill","W 8TH ST & TRENTON AV, Cincinnati, OH, USA","W 8TH ST & TRENTON AV, Cincinnati, OH, USA",39.106657,-84.579357,"locality,political","locality","OH","Hamilton","Cincinnati","West Price HIll","275981",0.162470433857979,940026,39.107494246672,-84.5799362107732,"West Price HIll",275981
413,"Vehicles run red lights or stop signs","07/02/2018","Vehicles run stop signs in this neighborhood","walks","MARION AV & DAKOTA AV","Dakota Av","3686790503836871325480","","Avondale","MARION AV & DAKOTA AV, Cincinnati, OH, USA","MARION AV & DAKOTA AV, Cincinnati, OH, USA",39.151312,-84.479702,"locality,political","locality","OH","Hamilton","Cincinnati","North Avondale","274686",0.09590248839977,500045,39.1502356477419,-84.4805308402434,"North Avondale",274686
4210,"Vehicles run red lights or stop signs","25/02/2018","Vehicles frequently run the stop sign endangering pedestrians and drivers.","walks","MAYRIDGE CT & PICKBURY DR","Pickbury Dr","2079409307923903782734","","Westwood","MAYRIDGE CT & PICKBURY DR, Cincinnati, OH, USA","MAYRIDGE CT & PICKBURY DR, Cincinnati, OH, USA",39.142179,-84.608832,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood","204284",0.139464474673403,1070041,39.1412306686491,-84.6093059719529,"Westwood",204284
4212,"Vehicles run red lights or stop signs","25/02/2018","People run red lights at this dangerous intersection.","drives","WESTWOOD NORTHERN BLVD & MONTANA AV","Westwood Northern Blvd","2536190595525364705604","","Westwood","WESTWOOD NORTHERN BLVD & MONTANA AV, Cincinnati, OH, USA","WESTWOOD NORTHERN BLVD & MONTANA AV, Cincinnati, OH, USA",39.149918,-84.590107,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood","204284",0.125590178951398,990045,39.1502399220832,-84.591232274123,"Westwood",204284
4226,"Vehicles run red lights or stop signs","25/02/2018","Vehicles do not stop for yellow buses","drives","MONTANA AV & ANACONDA DR","Montana Av","2537232659525475727000","People driving in turn lanes consistently, not just to pass a stopped city bus.","Westwood","MONTANA AV & ANACONDA DR, Cincinnati, OH, USA","MONTANA AV & ANACONDA DR, Cincinnati, OH, USA",39.151486,-84.586406,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood","204284",0.129306422989469,970046,39.152491799463,-84.5867138489778,"Westwood",204284
4226,"Vehicles run red lights or stop signs","25/02/2018","Vehicles do not stop for yellow buses","drives","MONTANA AV & ANACONDA DR","Montana Av","2537232659525475727000","Agree","Westwood","MONTANA AV & ANACONDA DR, Cincinnati, OH, USA","MONTANA AV & ANACONDA DR, Cincinnati, OH, USA",39.151486,-84.586406,"locality,political","locality","OH","Hamilton","Cincinnati","Westwood","204284",0.129306422989469,970046,39.152491799463,-84.5867138489778,"Westwood",204284
4245,"Vehicles run red lights or stop signs","26/02/2018","Drivers fly through light at the Hamilton/Hofford intersection and keep going often speeding through the red light at the Blue Rock intersection.","walks","VANDALIA AV & HAMILTON AV","Hamilton Av","2970266872029702859062","i agree","Northside","VANDALIA AV & HAMILTON AV, Cincinnati, OH, USA","VANDALIA AV & HAMILTON AV, Cincinnati, OH, USA",39.159445,-84.541016,"locality,political","locality","OH","Hamilton","Cincinnati","Northside","274791",0.110549465889314,770049,39.1592509650785,-84.5415295885484,"Northside",274791
4321,"Vehicles run red lights or stop signs","26/02/2018","Right turns from Seymour onto Paddock towards 75 from a straight lane instead of waiting in the turn lane.","drives","PADDOCK RD & E SEYMOUR AV","Paddock Rd","3818701021138187820684","","Roselawn","PADDOCK RD & E SEYMOUR AV, Cincinnati, OH, USA","PADDOCK RD & E SEYMOUR AV, Cincinnati, OH, USA",39.167189,-84.478725,"locality,political","locality","OH","Hamilton","Cincinnati","Paddock Hills","274942",0.134097954637412,490053,39.1682344843371,-84.4782716279808,"Paddock Hills",274942
433,"Vehicles run red lights or stop signs","07/02/2018","The stop signs at either end of Lathrop Pl are run numerous times a day.","walks","CEDAR AV & LATHROP PL","Cedar Av","2806462292530071282874","","College Hill","CEDAR AV & LATHROP PL, Cincinnati, OH, USA","CEDAR AV & LATHROP PL, Cincinnati, OH, USA",39.1983,-84.542086,"locality,political","locality","OH","Hamilton","Cincinnati","College Hill","200100",0.108541096587944,770066,39.1975009997395,-84.541529588526,"College Hill",200100
448,"Vehicles run red lights or stop signs","07/02/2018","This intersection and frankly all intersections in Pleasant Ridge on both Montgomery and Ridge vehicles often drive at high speeds, run lights and do not yield to pedestrians. It is extremely dangerous even crossing at appropriate walk ways.","drives","MONTGOMERY RD & WOODMONT AV","Montgomery Rd","4283012689142834277173","agree!","Pleasant Ridge","MONTGOMERY RD & WOODMONT AV, Cincinnati, OH, USA","MONTGOMERY RD & WOODMONT AV, Cincinnati, OH, USA",39.182725,-84.424189,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge","202946",0.147859267062473,250059,39.1816931378173,-84.4240505646338,"Pleasant Ridge",202946
448,"Vehicles run red lights or stop signs","07/02/2018","This intersection and frankly all intersections in Pleasant Ridge on both Montgomery and Ridge vehicles often drive at high speeds, run lights and do not yield to pedestrians. It is extremely dangerous even crossing at appropriate walk ways.","drives","MONTGOMERY RD & WOODMONT AV","Montgomery Rd","4283012689142834277173","agree!","Pleasant Ridge","MONTGOMERY RD & WOODMONT AV, Cincinnati, OH, USA","MONTGOMERY RD & WOODMONT AV, Cincinnati, OH, USA",39.182725,-84.424189,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge","202946",0.147859267062473,250059,39.1816931378173,-84.4240505646338,"Pleasant Ridge",202946
448,"Vehicles run red lights or stop signs","07/02/2018","This intersection and frankly all intersections in Pleasant Ridge on both Montgomery and Ridge vehicles often drive at high speeds, run lights and do not yield to pedestrians. It is extremely dangerous even crossing at appropriate walk ways.","drives","MONTGOMERY RD & WOODMONT AV","Montgomery Rd","4283012689142834277173","Cars turning left off of Woodmont onto Montgomery fail to yield to Pedestrians.","Pleasant Ridge","MONTGOMERY RD & WOODMONT AV, Cincinnati, OH, USA","MONTGOMERY RD & WOODMONT AV, Cincinnati, OH, USA",39.182725,-84.424189,"locality,political","locality","OH","Hamilton","Cincinnati","Pleasant Ridge","202946",0.147859267062473,250059,39.1816931378173,-84.4240505646338,"Pleasant Ridge",202946
457,"Vehicles run red lights or stop signs","07/02/2018","this happens on a regular basis.","drives","DE CAMP AV & WOODBINE AV","De Camp Av","3828985546538201885742","","Hartwell","DE CAMP AV & WOODBINE AV, Cincinnati, OH, USA","DE CAMP AV & WOODBINE AV, Cincinnati, OH, USA",39.207115,-84.470486,"locality,political","locality","OH","Hamilton","Cincinnati","Hartwell","201193",0.0946112053441495,460070,39.2064807183047,-84.471493991709,"Hartwell",201193
464,"Vehicles run red lights or stop signs","07/02/2018","Vehicles driving south on Clifton ave often run the red light.","drives","WOOLPER AV & MCALPIN AV","Clifton Av","3276022432132761205201","I agree","Clifton","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA",39.150234,-84.51845,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton","200052",0.109127570397876,670045,39.1502489941798,-84.5189374567332,"Clifton",200052
464,"Vehicles run red lights or stop signs","07/02/2018","Vehicles driving south on Clifton ave often run the red light.","drives","WOOLPER AV & MCALPIN AV","Clifton Av","3276022432132761205201","I agree!","Clifton","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA",39.150234,-84.51845,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton","200052",0.109127570397876,670045,39.1502489941798,-84.5189374567332,"Clifton",200052
464,"Vehicles run red lights or stop signs","07/02/2018","Vehicles driving south on Clifton ave often run the red light.","drives","WOOLPER AV & MCALPIN AV","Clifton Av","3276022432132761205201","I see cars frequently run the red light going south on Clifton. I would love to know statistics on accidents that occur here! Has to be a lot.","Clifton","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA",39.150234,-84.51845,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton","200052",0.109127570397876,670045,39.1502489941798,-84.5189374567332,"Clifton",200052
464,"Vehicles run red lights or stop signs","07/02/2018","Vehicles driving south on Clifton ave often run the red light.","drives","WOOLPER AV & MCALPIN AV","Clifton Av","3276022432132761205201","I regularly see cars run Red light at this intersection.","Clifton","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA",39.150234,-84.51845,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton","200052",0.109127570397876,670045,39.1502489941798,-84.5189374567332,"Clifton",200052
464,"Vehicles run red lights or stop signs","07/02/2018","Vehicles driving south on Clifton ave often run the red light.","drives","WOOLPER AV & MCALPIN AV","Clifton Av","3276022432132761205201","I agree","Clifton","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA",39.150234,-84.51845,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton","200052",0.109127570397876,670045,39.1502489941798,-84.5189374567332,"Clifton",200052
464,"Vehicles run red lights or stop signs","07/02/2018","Vehicles driving south on Clifton ave often run the red light.","drives","WOOLPER AV & MCALPIN AV","Clifton Av","3276022432132761205201","I agree that this intersection is a nightmare.  It should be turned into a roundabout to eliminate the confusing traffic alignments.","Clifton","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA","WOOLPER AV & MCALPIN AV, Cincinnati, OH, USA",39.150234,-84.51845,"locality,political","locality","OH","Hamilton","Cincinnati","Clifton","200052",0.109127570397876,670045,39.1502489941798,-84.5189374567332,"Clifton",200052
